teknik,kesehatan,ekonomi,hukum,title
0,0,1,0,does bitcoin provide hedge islamic stock markets pre covid19 outbreak comparative analysis gold
0,0,1,0,timevarying causality inference different nickel markets based convergent cross mapping method
0,0,1,0,effect placebased policies digital economy evidence smart city program china
0,0,1,0,is investor sentiment stronger vix uncertainty indices predicting energy volatility
0,0,1,0,political booms currency crises
0,0,1,0,pasinettis theorem narrow escape become inexhaustible research programme
0,0,1,0,shorttime deep eutectic solvents pretreatment enhanced production fermentable sugars tailored lignin nanoparticles abaca
0,0,1,0,yield spread determinants sukuk conventional bonds
0,0,1,0,the role mineral resources knowledge economic planning development poland
0,0,1,0,combining economic recovery climate change mitigation global evaluation financial instruments
0,0,1,0,natural resources women corruption
0,0,1,0,negotiating exclusion precarity marginalised urban youth education employment delhi
0,0,1,0,the dynamic linkages current account deficit budget balance deficit south asian region
0,0,1,0,does economic uncertainty affect soundness banks evidence emerging asian economies
0,0,1,0,internal information quality state tax planning
0,0,1,0,banking research time covid19
0,0,1,0,formalization beginning analyzing postformalization successes challenges perus smallscale gold mining sector
0,0,1,0,economic complexity shadow economy multidimensional analysis
0,0,1,0,ceo experience corporate financing decisions evidence natural experiment china
0,0,1,0,economic uncertainty corruption evidence public private firms
0,0,1,0,electrifying lightduty passenger transport co2 emissions reduction stochasticrobust inputoutput linear programming model
0,0,1,0,a multicriteria credit scoring model smes using hybrid bwm topsis
0,0,1,0,the role migrants malaysian seaweed valuechain
0,0,1,0,carbon neutrality based vegetation carbon sequestration chinas cities counties trend inequality driver
0,0,1,0,how external debt led economic growth south asia policy perspective analysis quantile regression
0,0,1,0,global sensitivity analysis optimal climate policies finding truly matters
0,0,1,0,the relationship corporate social responsibility social licence operate case study peru
0,0,1,0,growth rates modern science latent piecewise growth curve approach model publication numbers established new literature databases
0,0,1,0,global economic performance natural resources commodity prices volatility evidence pre post covid19 era
0,0,1,0,malthus goes china effect positive checks grain market development 17361910
0,0,1,0,environmental economic optimization block cutting dimension stones limestone quarry
0,0,1,0,unveiling asymmetric impact exports oil prices technological innovations income inequality carbon emissions india
0,0,1,0,carrots sticks historical analysis beijings economic statecraft towards hong kong
0,0,1,0,full spectrum sustainability theory access integrating social benefits fisheries governance
0,0,1,0,defining geological maturity effect discoveries earlystage mineral exploration
0,0,1,0,public perception offshore wind farms ireland
0,0,1,0,the benefits exposing postsecondary students entrepreneurship training trinidad tobago
0,0,1,0,the asian infrastructure investment bank qualified success beijings economic statecraft
0,0,1,0,correction kshaped recovery examining diverging fortunes workers recovery covid19 pandemic using business household survey microdata journal economic inequality 2021 19 3 527550 101007s10888021095066
0,0,1,0,labor noncompete agreements tool economic efficiency means extract value workers
0,0,1,0,chinese economic statecraft indonesiaeast timor historical regional perspective
0,0,1,0,crossnational research realised potential contributions
0,0,1,0,the centrality rivalry
0,0,1,0,designing afcftadriven continentwide competition policy around regional economic communities
0,0,1,0,any signs green growth spatial panel analysis regional air pollution south korea
0,0,1,0,an empirical study chinese listed firms herd behaviour crossborder mergers acquisitions
0,0,1,0,economic stimulus expense routinetask jobs
0,0,1,0,economics engineering
0,0,1,0,service trade network structure determinants belt road based temporal exponential random graph model
0,0,1,0,trade sanctions customs union partners target country evidence kazakhstan
0,0,1,0,forecasting volatility eua futures economic policy uncertainty using garchmidas model
0,0,1,0,migration urban economic dynamics
0,0,1,0,minsky kalecki real profits financial structure
0,0,1,0,the baltic blue growth  countrylevel shiftshare analysis
0,0,1,0,assessing drivers deterrents deforestation mexico public policy tool adequacy index economic pressure deforestation
0,0,1,0,a comprehensive comparison fiscal monetary policies comparative dynamics approach
0,0,1,0,accounting education economics education opinions taxing wealthy
0,0,1,0,historical industrialisation path dependence contemporary culture lasting imprint economic heritage local communities
0,0,1,0,pathway environmental sustainability nexus economic growth energy consumption co2 emission oil rent total natural resources rent saudi arabia
0,0,1,0,crowdfunding  interplay evolving organization embedding institutions
0,0,1,0,countrysegment disclosure foreign operations central eastern europe countrylevel determinants value relevance
0,0,1,0,partial pricefixing semicollusion
0,0,1,0,new oil discoveries guyana since 2015 resource curse resource blessing
0,0,1,0,origins monetary policy shifts new approach regime switching dsge models
0,0,1,0,financial literacy household asset allocation evidence microdata china
0,0,1,0,nowcasting south african gross domestic product using suite statistical models
0,0,1,0,newsdriven international credit cycles
0,0,1,0,factors account wealth inequality differences postsocialist countries
0,0,1,0,immigration policy demographic dynamics welfare analysis aging japan
0,0,1,0,determinants transition towards circular economy smes sustainable supply chain management perspective
0,0,1,0,strategic introduction marketplace platform impacts supply chain
0,0,1,0,correction new approach modelling inputoutput structure regional economies using nonsurvey methods journal economic structures 2021 10 1 12 101186s40008021002428
0,0,1,0,inequality aversion populism backlash globalization
0,0,1,0,the impact tourism renewable energy economic growth ecological footprint natural resources panel data analysis
0,0,1,0,the relationship among railway networks energy consumption real added value italy evidence form ardl wavelet analysis
0,0,1,0,learning past  present social science implications covid19 immunitybased documentation
0,0,1,0,evaluating biosecurity policy implementation seaweed aquaculture industry malaysia using quantitative knowledge attitude practices kap survey technique
0,0,1,0,economic valuation snapper recruitment effect wellestablished temperate notake marine reserve adjacent fisheries
0,0,1,0,resource curse green economic growth
0,0,1,0,higher education financing educational aspirations teenagers parents
0,0,1,0,study early warnings strategic risk process firms sustainable innovation based optimized genetic bp neural networks model evidence chinese manufacturing firms
0,0,1,0,intrafederal effects oil prices evidence canada
0,0,1,0,innovation processes kazakhstan development factors
0,0,1,0,the future swiss hydropower distribute risk profits
0,0,1,0,does demographic characteristics affect remittance behavior analysis migrants uae
0,0,1,0,volatility spillovers commodity futures markets network approach
0,0,1,0,hedging uncertainty cryptocurrencies bitcoin best bet
0,0,1,0,fishers perceptions inform adaptation measures reduce vulnerability climate change mexican natural protected area
0,0,1,0,behind rising inequality falling growth
0,0,1,0,density distance debt newtown construction localgovernment financial risks china
0,0,1,0,oil boom exchange rate sectoral output empirical analysis dutch disease oilrich countries
0,0,1,0,how coal geothermal energies interact industrial development carbon emissions autoregressive distributed lags approach philippines
0,0,1,0,a counterfactual economic analysis covid19 using threshold augmented multicountry model
0,0,1,0,collectors personality consumption investment
0,0,1,0,state presence credit market stateowned banks earmarked credit 2008 crisis
0,0,1,0,investor sentiment economic uncertainty monetary policy brazi
0,0,1,0,multistep metal prices forecasting based data preprocessing method optimized extreme learning machine marine predators algorithm
0,0,1,0,international technology spillovers innovation quality evidence china
0,0,1,0,estimating market effect trade war case soybean tariffs
0,0,1,0,pre postglobal financial crisis policy multipliers
0,0,1,0,a single currency economic community west africa economic assessment
0,0,1,0,effects marine ranching policies ecological efficiency marine ranchingbased 25 marine ranching shandong province
0,0,1,0,longterm trends striped venus clam chamelea gallina fisheries western mediterranean sea case ebro delta ne spain
0,0,1,0,extending determinants currency substitution nigeria role financial innovation
0,0,1,0,the politics practice new zealand competition law
0,0,1,0,datadriven smart ecocities sustainable integrated districts a bestevidence synthesis approach extensive literature review
0,0,1,0,renewable electricity economic growth relationship long run panel data econometric evidence oecd
0,0,1,0,structural transformation quality ladders evidence new theils decomposition
0,0,1,0,rebalancing euro area wage adjustment germany answer
0,0,1,0,tourism recovery economic impact panel assessment
0,0,1,0,measured productivity endogenous markups economic profits
0,0,1,0,the evolution chinas marine economic policy labor productivity growth momentum marine economy three economic industries
0,0,1,0,economics education financial literacy acquisition evidence field experiment
0,0,1,0,research cooperation mechanism marine plastic waste management based complex network evolutionary game
0,0,1,0,hide seek imf intervention shadow economy
0,0,1,0,an appraisal neokaldorian theories structural economic dynamics perspective
0,0,1,0,la dolce vita times harshness prevalence healthrelated behaviors great recession italy
0,0,1,0,banks loan chargeoffs macrolevel risk
0,0,1,0,food supply chain coordination growing items tradeoff market coverage costefficiency
0,0,1,0,assessing dynamic tourism interindustry linkages economic structural changes cambodias economy
0,0,1,0,managing economic sustainability belt road initiative applying pragmatic identity matching prim
0,0,1,0,professor ronald w jones influence asia pacific economics
0,0,1,0,the current developments impact land reclamation control china
0,0,1,0,costeffectiveness budget impact analysis primary screening human papillomavirus test genotyping argentina
0,0,1,0,application risk assessment improve sustainability bauxite mining
0,0,1,0,how asian economy recovering covid19 evidence emissions air pollutants
0,0,1,0,optimal monetaryfiscal policy euro area liquidity crisis
0,0,1,0,on theoretical foundation corporate finance
0,0,1,0,from corporate social responsibility environmental peacebuilding case bauxite mining guinea
0,0,1,0,formation symmetric freetrade blocs optimal tariff structure world welfare
0,0,1,0,imperfect credibility sticky wages welfare
0,0,1,0,yet another space industry space adds value understanding structural change economic development
0,0,1,0,a macroeconomic theory price determination
0,0,1,0,the role biogas solutions enhanced nutrient recovery biobased industriesthree case studies different industrial sectors
0,0,1,0,inequality opportunity infant mortality south asia decomposition analysis survival data
0,0,1,0,an overview recycling waste ground tyre rubbers thermoplastic matrices effect added fillers
0,0,1,0,circular economy façades realworld challenges opportunities
0,0,1,0,transgenerational health effects utero exposure economic hardship evidence preindustrial southern norway
0,0,1,0,dependence structure oil price volatility sovereign credit risk oil exporters evidence using copula approach
0,0,1,0,gender equality economic complexity
0,0,1,0,economic sentiment indicators foreign direct investment empirical evidence european union countries
0,0,1,0,resource extraction environmental pollution economic development evidence prefecturelevel cities china
0,0,1,0,natural resources commodity prices volatility economic performance evidence china pre post covid19
0,0,1,0,building uk vision driverless future parliamentary inquiry case study
0,0,1,0,polycentric agglomeration market integration green economic efficiency
0,0,1,0,engagement factors household waste sorting ecuador improving perceived convenience environmental attitudes enhances waste sorting capacity
0,0,1,0,appropriate farming practices summer maize north china plain reducing nitrogen use promote sustainable agricultural development
0,0,1,0,momentum real economy industry stock returns
0,0,1,0,a fortune misfortune evidence hog firms stock price responses chinas african swine fever outbreaks
0,0,1,0,the circular city adaptive reuse cultural heritage index measuring investment opportunity europe
0,0,1,0,structural change decomposition productivity without share weights
0,0,1,0,natural resources income inequality metaanalytic review
0,0,1,0,one many product proliferation financial performance manufacturing
0,0,1,0,a technology recycling lithiumion batteries promoting circular economy recyclib
0,0,1,0,work time matters mental health gender analysis paid unpaid labor united states
0,0,1,0,intentional degrowth unintended consequences uneven journeys towards postgrowth transformations
0,0,1,0,the law economics lockdown mitigation bankruptcy errors united kingdom
0,0,1,0,analysing relationship co2 emissions gdp china fractional integration cointegration approach
0,0,1,0,gender lpg use government intervention rural north india
0,0,1,0,the impact institutional macroeconomic conditions aggregate business bankruptcy
0,0,1,0,overweighting public information financial markets lesson lab
0,0,1,0,temporal evolution metallic element composition environmental impact consumer electronic devices study smartphones
0,0,1,0,are consumers willing pay circular products role recycled secondhand attributes messaging thirdparty certification
0,0,1,0,correction joint estimation intertemporal labor consumption decisions evidence spanish households headed working men eurasian economic review 2021 11 4 611629 101007s40822021001763
0,0,1,0,does tracking infectious diseases impact gold oil us dollar returns correlation quantile regression approach
0,0,1,0,the effect remittances fdi inflows income distribution developing economies
0,0,1,0,strategic interactions humans artificial intelligence lessons experiments computer players
0,0,1,0,analyzing challenges sustainable supply chain electric vehicle batteries using hybrid approach delphi bestworst method
0,0,1,0,platform supply chain pricing financing benefits ecommerce consumer credit
0,0,1,0,factors influencing adoption sharing economy b2b context china findings plssem fsqca
0,0,1,0,development multifactorial enviroeconomic analysis model assessing interactive effects combined air pollution control policies
0,0,1,0,socioecological transition mediterranean agroecosystem energy flows tell us agricultural landscapes ruled landlords peasants tourism mallorca 186019562012
0,0,1,0,the predictive power nelsonsiegel factor loadings real economy
0,0,1,0,a note bride kidnapping labour supply behaviour kyrgyz women
0,0,1,0,the behavior organization economic crisis integration interpretation research development
0,0,1,0,automation growth factor shares era population aging
0,0,1,0,disaggregated oil shocks stockmarket tail risks evidence panel 48 economics
0,0,1,0,central asian economies thirty years dissolution soviet union
0,0,1,0,the relationship trade openness government resource revenue resourcedependent countries
0,0,1,0,relatedparty transactions stock price crash risk evidence china
0,0,1,0,asymmetries effect oil rent shocks economic growth sectoral analysis perspective oil curse
0,0,1,0,new evidence covid19 firm performance
0,0,1,0,revisiting temporal leontief inverse new insights analysis regional technological economic change
0,0,1,0,conflict heterogeneity africa
0,0,1,0,a sustainable process selective recovery lithium lithium phosphate spent lifepo4 batteries
0,0,1,0,it takes two dance institutional dynamics climaterelated financial policies
0,0,1,0,what drives oil prices  markov switching var approach
0,0,1,0,a critical assessment need harmonization legal framework concerning abusive informal debt collection practices european union harmonization possible best attained
0,0,1,0,corruption bribery innovation cee link
0,0,1,0,greening business ethics gold mining evidence codes conduct
0,0,1,0,diversifying resourcedependent economy privatepublic relationships kuwaiti economy
0,0,1,0,gender approaches study digital economy systematic literature review
0,0,1,0,incorporating strategic petroleum reserve welfare losses way forward policy development crude oil resources south asia
0,0,1,0,performance analysis technoeconomic optimization green energy systems remote areas maghreb
0,0,1,0,promoting financial literacy among elderly consequences confidence
0,0,1,0,a framework bimbased disassembly models support reuse building components
0,0,1,0,the kuznets curve rich
0,0,1,0,how simulate international economic sanctions multipurpose index modelling illustrated eu sanctions russia
0,0,1,0,best practice license allocation oil gas industry review five countries
0,0,1,0,efficient predictability oil price role number ipos us dollar index
0,0,1,0,new insights debtgrowth nexus combination interactive fixed effects panel threshold approach
0,0,1,0,evolution territorial field art postsocialist city distribution patterns private contemporary art galleries krakow poland 1989 2019
0,0,1,0,international trade process choice technique
0,0,1,0,oil price shocks us stock market nonlinear approach
0,0,1,0,the green investment paradigm another headlong rush
0,0,1,0,finance capitalism versus industrial capitalism rentier resurgence takeover
0,0,1,0,community partnership ownership key factors community strategies peruvian case study
0,0,1,0,to shred shred comparative technoeconomic assessment lithium ion battery hydrometallurgical recycling retaining value improving circularity lib supply chains
0,0,1,0,immigration preferences redistribution europe
0,0,1,0,design disassembly deconstruction resilience circular economy index built environment
0,0,1,0,the dynamic effects international oil price shocks economic fluctuation
0,0,1,0,asymmetric impacts economic policy uncertainty capital cost raw material cost chinas investment
0,0,1,0,investigating asymmetric linkages infrastructure development green innovation consumptionbased material footprint novel empirical estimations highly resourceconsuming economies
0,0,1,0,trade policy review australia
0,0,1,0,the internationalisation chinese firms impact fdi experience export performance
0,0,1,0,posterior probabilities lorenz stochastic dominance australian income distributions
0,0,1,0,detecting speculative bubbles metal prices evidence gsadf test machine learning approaches
0,0,1,0,monitoring framework use natural resources germany
0,0,1,0,exploring potential rental electric vehicles vehicletogrid datadriven approach
0,0,1,0,it matters good hands relationship good governance pandemic spread inferred crosscountry covid19 data
0,0,1,0,building minings economic linkages critical review local content policy theory
0,0,1,0,risk averse policies foster bioeconomic sustainability mixed fisheries
0,0,1,0,socioeconomic drivers provinciallevel changes blue green water footprints china
0,0,1,0,on physical socialcostbased co2 equivalents transient albedoinduced forcing
0,0,1,0,covid19 pandemic economic policy uncertainty regimes affect commodity market volatility
0,0,1,0,financial connectedness gcc emerging stock markets
0,0,1,0,hydrosocial displacements sources impacts collaboration response water conflict near three chilean mines
0,0,1,0,participation unemployment wages
0,0,1,0,a geospatial environmental technoeconomic framework sustainable phosphorus management livestock facilities
0,0,1,0,between portfolio theory circular economy
0,0,1,0,measuring economic value urban river restoration
0,0,1,0,nowcasting russian gdp using forecast combination approach
0,0,1,0,the risktaking channel currency appreciation structural var investigation asian emerging market economies
0,0,1,0,generalized autoregressive score model highfrequency data optimal futures hedging
0,0,1,0,like father like son comparison absolute relative intergenerational labour income mobility germany us
0,0,1,0,an extended approach value chain analysis
0,0,1,0,are soft skills conditioned conflicting factors multiobjective programming approach explore tradeoffs
0,0,1,0,the impact risk potential loss managers demand audit quality
0,0,1,0,gender discrimination inflation business cycle
0,0,1,0,spatiotemporal dynamics inuse copper stocks jingjinji urban agglomeration china
0,0,1,0,decoupling synthetic control methods ensure stability accuracy meaningfulness
0,0,1,0,rdbased economic growth supermultiplier model
0,0,1,0,highway concessions road safetyevidence brazil
0,0,1,0,can economic experiments contribute effective cap les expérimentations économiques peuventelles contribuer à rendre la pac plus efficace  können ökonomische experimente zu einer effektiveren gap beitragen
0,0,1,0,growth distribution dynamic inefficiency turkey analysis naïve neoclassical theory capital
0,0,1,0,covid19 crisis management luxembourg insights epidemionomic approach
0,0,1,0,are circular economy economic growth compatible case postgrowth circularity
0,0,1,0,economic efficiency versus social equity productivity challenge rice production greying rural vietnam
0,0,1,0,mechanical environmental economic performance sustainable grade 45 concrete ultrahighvolume limestonecalcined clay lcc
0,0,1,0,how important culture understand political protest
0,0,1,0,intergenerational persistence latent socioeconomic status evidence taiwan
0,0,1,0,predicting uptake malignant catarrhal fever vaccine pastoralists northern tanzania opportunities improving livelihoods ecosystem health
0,0,1,0,saudi arabiapakistan relations age uncertainty decline
0,0,1,0,banking sector reactions covid19 role bankspecific factors government policy responses
0,0,1,0,chinas nobailout reform impact bond yields rating standards
0,0,1,0,the immigrantnative wage gap germany revisited
0,0,1,0,has covid19 changed stock returnoil price predictability pattern
0,0,1,0,optimal lockdown policy election period
0,0,1,0,environmental cost natural resource rents based production consumption inventories carbon emissions assessing role institutional quality
0,0,1,0,symmetric asymmetric impact economic policy uncertainty food prices china new evidence
0,0,1,0,are ready football estimating effect american football season labor supply united states
0,0,1,0,saving lives covid19 pandemic benefits first swiss lockdown
0,0,1,0,short long run environmental tax buoyancy eu28 panel study
0,0,1,0,the profile time allocation metabolic pattern society internal biophysical limit economic growth
0,0,1,0,what drives social returns education metaanalysis
0,0,1,0,a novel taxonomy smart sustainable city indicators
0,0,1,0,forward inflation expectations evidence inflation caps floors
0,0,1,0,economic wellbeing
0,0,1,0,new farm acts emerging market forms implications farmers
0,0,1,0,a note pessimism education economic consequences
0,0,1,0,training wicked scientists world wicked problems
0,0,1,0,moving circular economy forward mining industry challenges closedloop emerging economy
0,0,1,0,air quality covid19 oil market evidence chinas provinces
0,0,1,0,nexus total natural resource rents public debt resourcerich countriesa panel data analysis
0,0,1,0,does covid19 pandemic hurt stock prices solar enterprises
0,0,1,0,analysis artisanal smallscale gold mining accidents fatalities ghana
0,0,1,0,the unintended consequences national regulations largescalesmallscale relations philippine indonesian nickel mining
0,0,1,0,mininginduced displacement resettlement afghanistans aynak mining community exploring right fair compensation
0,0,1,0,threshold effects terms trade latin american growth
0,0,1,0,the geography ridesharing case study new york city
0,0,1,0,a hybrid assessment model mineral resource availability potentials
0,0,1,0,do corruption income inequality play spoilsport energy efficiencygrowth relationship brics countries
0,0,1,0,insurability pandemic risks
0,0,1,0,covid19 sustainable development goals sdgs appraisal emanating effects nigeria
0,0,1,0,economic performance agritourism analysis farms located less favoured area italy
0,0,1,0,a framework modelling economic regional location processes uncertainty
0,0,1,0,measuring income elasticity healthcareseeking behavior india conditional quantile regression approach
0,0,1,0,cryptocurrencies oil price shocks nardl analysis covid19 pandemic
0,0,1,0,extended exergy accounting smelting pressing metals industry china
0,0,1,0,ecological footprints jeopardy mineral resource extraction efficient use energy financial development insurance services conserve natural resources
0,0,1,0,the role global agricultural market integration multiregional economic modeling using hindcast experiments validate armington model
0,0,1,0,the economic impact lockdowns theoretical assessment
0,0,1,0,a comprehensive interdisciplinary review mine supply chain management
0,0,1,0,conceptualizing elements research impact towards semantic standards
0,0,1,0,distressed acquisitions evidence european emerging markets
0,0,1,0,womens abuse experiences jordan comparative study using rural urban classifications
0,0,1,0,developing chinas workforce skill taxonomy reveals extent labor market polarization
0,0,1,0,economic potential recycling ewaste india impact import materials
0,0,1,0,a review interconnected minigrid solution underserved distribution network nigeria
0,0,1,0,the formulation brazils mineral policy multiple streams explanation
0,0,1,0,facing unfortunate tradeoff policy responses lessons spillovers covid19 pandemic
0,0,1,0,bank balance sheet risk allocation
0,0,1,0,transitioning obese india demographic structural determinants rapid rise overweight incidence
0,0,1,0,does abundant natural resources amplify negative impact income inequality economic growth
0,0,1,0,suitability agroforestry implementation around itombwe natural reserve rni eastern dr congo application analytical hierarchy process ahp approach geographic information system tool
0,0,1,0,new driving force chinas import growth assessing role crossborder ecommerce
0,0,1,0,how fearful commodities us stocks response global fear persistence cointegration analyses
0,0,1,0,the volatility connectedness eu carbon market commodity financial markets time frequencydomain role us economic policy uncertainty
0,0,1,0,multiscale spillovers connectedness gold copper oil wheat currency markets
0,0,1,0,are precious metals equities immune monetary fiscal policy uncertainties
0,0,1,0,income inequality human capital natural resource abundance ecological footprint ecowas member countries
0,0,1,0,chinese jigsaw solving equity market response covid19 crisis alternative asset provide effective hedging performance
0,0,1,0,black coal thin ice discursive legitimisation australian coal age climate change
0,0,1,0,unraveling association socioeconomic diversity consumer price index tourism country
0,0,1,0,assessing informational content official australian bureau meteorology forecasts wind speed
0,0,1,0,new greek migrant disidentifications social media evidence discoursecentred online ethnographic study
0,0,1,0,longterm effects job loss male health bmi health behaviors
0,0,1,0,the economic social impact miningresources exploitation zambia
0,0,1,0,antibiotics pig meat production restrictions odd case overuse normality experiences sweden italy
0,0,1,0,predicting effectiveness countermeasures covid19 outbreak south africa using agentbased simulation
0,0,1,0,corporate adoption sdg reporting nonenabling institutional environment insights libyan oil industries
0,0,1,0,application constrained association method determination development factors quick service restaurant industry
0,0,1,0,multilateral strategic bargaining without stationarity
0,0,1,0,economic policy uncertainty dynamic spillover among precious metals market conditions covid19 effects
0,0,1,0,evolution land use coalbased cities based ecological niche theory case study shuozhou city china
0,0,1,0,economics contracts african food systems evidence malt barley sector ethiopia
0,0,1,0,energy security fdi legacy early japanese investment oil sectors persian gulf
0,0,1,0,organizational integration mechanisms knowledge transfer effectiveness mncs moderating role crossnational distance
0,0,1,0,asymmetric multifractal features pricevolume correlation chinas gold futures market based mfadcca
0,0,1,0,demand price elasticity mobile voice communication comparative firm level data analysis
0,0,1,0,goods factor market integration quantitative assessment eu enlargement
0,0,1,0,a look european practices identifying mineral resources deserve safeguarded landuse planning
0,0,1,0,on interdependence structure chinas commodity market
0,0,1,0,overlapping natural stone mining field highspeed train project turkey economic public benefit evaluation made sufficiently
0,0,1,0,towards decoupling economic expansion carbon dioxide emissions resources sector case study chinas 29 nonferrous metal industries
0,0,1,0,timevarying spillovers dependencies iron ore scrap steel carbon emission seaborne transportation chinas steel stock prices
0,0,1,0,assessing economic benefits transport projects using integrated transportcge approach
0,0,1,0,crosslisting alignment short longrun performance
0,0,1,0,oil price shocks macroeconomic outcomes fresh evidences scenariobased nkdsge analysis oilexporting countries
0,0,1,0,regional innovation profiles comparative empirical study four chinese regions based expert knowledge
0,0,1,0,this time really different multiplier effect paycheck protection program ppp small business bank loans
0,0,1,0,the south africanunited states sovereign bond spread association macroeconomic fundamentals
0,0,1,0,impact learning credit value creation efficiency japanese commercial banks
0,0,1,0,culture innovation economic development
0,0,1,0,correlationandregression analysis influence macroeconomic factors capital structure russian corporations crisis conditions
0,0,1,0,determinants household electricity consumption greece statistical analysis
0,0,1,0,impact costbenefit analysis unifying approach
0,0,1,0,covid19 government interventions emerging capital markets performance
0,0,1,0,delegation regulation us financial markets
0,0,1,0,the impact past pandemics economic gender inequalities
0,0,1,0,application bootstrap panel granger causality test determining relationship renewable nonrenewable energy consumption economic growth case study opec countries
0,0,1,0,revisiting samuelsons models linear nonlinear stability conditions oscillating dynamics
0,0,1,0,global production sharing trade effects analysis eurasian economic union
0,0,1,0,is china imperialist economy state insertion global system
0,0,1,0,understanding timing chinese border incursions india
0,0,1,0,credit guidance desired economy original institutional economics critique financialization
0,0,1,0,the covid19 wicked problem public health ethics conflicting evidence incommensurable values
0,0,1,0,ecological sensitivity within human realities concept improved functional biodiversity outcomes agricultural systems landscapes
0,0,1,0,capture contagion network bitcoin  evidence pre mid covid19
0,0,1,0,strategic withholding imprecision asset measurement
0,0,1,0,covid19 nonperforming loans crossborder bank lending
0,0,1,0,broadband infrastructure economic growth rural areas
0,0,1,0,the historic oil price fluctuation covid19 pandemic causes
0,0,1,0,bayesian analysis timevarying interactions stock returns foreign equity flows
0,0,1,0,participation sociocultural activities subjective wellbeing natives migrants evidence germany uk
0,0,1,0,policy uncertainty use derivatives evidence us bank holdingcompanies bhcs
0,0,1,0,the business cycle health behavior chronic disease study three decades
0,0,1,0,estimating subjective quality life urban seniors chile
0,0,1,0,economic profitability nonadditivity residual income
0,0,1,0,gender space precarious employment canada
0,0,1,0,impact special economic zones firm performance
0,0,1,0,costeffectiveness analysis prostate cancer screening brazil
0,0,1,0,public debt dynamics interaction national income fiscal policy
0,0,1,0,stocks recommendation large datasets using important company economic indicators
0,0,1,0,does economic policy uncertainty affect cryptocurrency markets evidence twitterbased uncertainty measures
0,0,1,0,correction entry regulations optimal prize allocation parallel contests review economic design 2021 25 4 289316 101007s1005802100250x
0,0,1,0,firm leverage employment dynamics
0,0,1,0,recent innovation benchmark rates bmr evidence influential factors turkish lira overnight reference interest rate machine learning algorithms
0,0,1,0,general population normative data eq5d3l five largest european economies
0,0,1,0,investment capital stock replacement cost assets economic depreciation nongeometric
0,0,1,0,price competition nominal illusion experimental evidence behavioural model
0,0,1,0,working online offline effective
0,0,1,0,the stabilizing effect social distancing crosscountry differences financial market response covid19 pandemic policies
0,0,1,0,responses reits index commercial property prices economic uncertainties var analysis
0,0,1,0,asset pricing pandemic lockdown
0,0,1,0,negative oil price shocks transmission comparative effects gfc shale oil boom covid19 downturn french gasoline prices
0,0,1,0,does lowcarbon pilot city program reduce carbon intensity evidence chinese cities
0,0,1,0,performance bidimensional location quotients constructing inputoutput tables
0,0,1,0,how intellectual property protection host country affect outward foreign direct investment
0,0,1,0,hybrid dynamics multispecies resource exploitation
0,0,1,0,social sustainability regional transportation assessment framework application eu road transport
0,0,1,0,does interest rate volatility affect banking sector development empirical evidence emerging market economies
0,0,1,0,corporations society1
0,0,1,0,how demand scale affect services exports evidence financial development perspective
0,0,1,0,modifying qualityadjusted life year calculation account meaningful change healthrelated quality life insights pragmatic clinical trial
0,0,1,0,criteria affecting taiwan wealth management banks serving highnetworth individuals covid19 dematel approach
0,0,1,0,the effects health shocks family status financial incentives encourage marriage
0,0,1,0,a prioritybased multiobjective framework water resources diversion allocation middle route southtonorth water diversion project
0,0,1,0,designing personal income tax transfer reforms alternative modelling approaches
0,0,1,0,a global perspective macroprudential policy interaction systemic risk real economic activity monetary intervention
0,0,1,0,drivers barriers towards circular economy agrifood supply chain review
0,0,1,0,which way forward economic security basic income public services
0,0,1,0,lets lessen conditionality times force majeure events archaic righteousness policy conditionality international institutions amid covid19
0,0,1,0,economic policy uncertainty persistence crosscountry linkages
0,0,1,0,the financial impact covid19 evidence event study global hospitality firms
0,0,1,0,the ongoing contributions spinoff research practice understanding corporate restructuring wealth creation 100 billion 1 decade
0,0,1,0,ma rumors unlisted firms
0,0,1,0,learning doublephase cobweb model
0,0,1,0,fairness fuzzy coalitions
0,0,1,0,can judicial efficiency improve territorial attractiveness fdi italian experience
0,0,1,0,understanding aspects influence brazilian companies employees volunteer initiatives participation contributions sustainable development
0,0,1,0,factors affecting consumers preferences electric vehicle korean case
0,0,1,0,effects wealth management products bank risk china role audit committee effectiveness
0,0,1,0,comparison eq5d values sets among south american countries
0,0,1,0,measuring wellbeing colombian departments role geography demography
0,0,1,0,the social dilemmas climate change antibiotic resistance analytic comparison discussion policy implications
0,0,1,0,do renewable energy health expenditures improve load capacity factor usa japan new approach environmental issues
0,0,1,0,the costeffectiveness transcatheter aortic valve implantation exploring italian national health system perspective different patient risk groups
0,0,1,0,structural change balance payments constraint economic growth evidence vietnam
0,0,1,0,the socioeconomic determinants covid19 spatial analysis german county level data
0,0,1,0,network effects influenza spread impact mobility socioeconomic factors
0,0,1,0,container freight rate forecasting improved accuracy integrating soft facts practitioners
0,0,1,0,financial access latin america caribbean firms roles institutional financial economic development
0,0,1,0,rise fall global conversation shifting sentiments covid19 pandemic
0,0,1,0,postmaterialism economic growth cultural backlash 19812019
0,0,1,0,scrutinizing monotonicity assumption iv fuzzy rd designs
0,0,1,0,the positive development role informal economic activity case informal printing firms ghana
